I (417) esp32_uart_bridge: RX TEL: t_ms=100 state=DISARMED last_I (777) esp32_uart_bridge: STARTUP: line sync sent
I (3217) esp32_uart_bridge: RX TEL: t_ms=2900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=29
I (3317) esp32_uart_bridge: RX TEL: t_ms=3000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=30
I (3417) esp32_uart_bridge: RX TEL: t_ms=3100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=31
I (3517) esp32_uart_bridge: RX TEL: t_ms=3200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=32
I (3617) esp32_uart_bridge: RX TEL: t_ms=3300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=33
I (3717) esp32_uart_bridge: RX TEL: t_ms=3400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=34
I (3817) esp32_uart_bridge: RX TEL: t_ms=3500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=35
I (3917) esp32_uart_bridge: RX TEL: t_ms=3600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=36
I (4017) esp32_uart_bridge: RX TEL: t_ms=3700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=37
I (4117) esp32_uart_bridge: RX TEL: t_ms=3800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=38
I (4217) esp32_uart_bridge: RX TEL: t_ms=3900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=39
I (4317) esp32_uart_bridge: RX TEL: t_ms=4000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=40
I (4417) esp32_uart_bridge: RX TEL: t_ms=4100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=41
I (4517) esp32_uart_bridge: RX TEL: t_ms=4200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=42
I (4617) esp32_uart_bridge: RX TEL: t_ms=4300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=43
I (4717) esp32_uart_bridge: RX TEL: t_ms=4400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=44
I (4817) esp32_uart_bridge: RX TEL: t_ms=4500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=45
I (4917) esp32_uart_bridge: RX TEL: t_ms=4600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=46
I (5017) esp32_uart_bridge: RX TEL: t_ms=4700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=47
I (5117) esp32_uart_bridge: RX TEL: t_ms=4800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=48
I (5217) esp32_uart_bridge: RX TEL: t_ms=4900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=49
I (5317) esp32_uart_bridge: RX TEL: t_ms=5000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=50
I (5417) esp32_uart_bridge: RX TEL: t_ms=5100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=51
I (5517) esp32_uart_bridge: RX TEL: t_ms=5200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=52
I (5607) esp32_uart_bridge: RX TEL: t_ms=5300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=53
I (5707) esp32_uart_bridge: RX TEL: t_ms=5400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=54
I (5807) esp32_uart_bridge: RX TEL: t_ms=5500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=55
I (5907) esp32_uart_bridge: RX TEL: t_ms=5600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=56
I (6007) esp32_uart_bridge: RX TEL: t_ms=5700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=57
I (6107) esp32_uart_bridge: RX TEL: t_ms=5800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=58
I (6207) esp32_uart_bridge: RX TEL: t_ms=5900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=59
I (6307) esp32_uart_bridge: RX TEL: t_ms=6000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=60
I (6407) esp32_uart_bridge: RX TEL: t_ms=6100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=61
I (6507) esp32_uart_bridge: RX TEL: t_ms=6200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=62
I (6607) esp32_uart_bridge: RX TEL: t_ms=6300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=63
I (6707) esp32_uart_bridge: RX TEL: t_ms=6400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=64
I (6807) esp32_uart_bridge: RX TEL: t_ms=6500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=65
I (6907) esp32_uart_bridge: RX TEL: t_ms=6600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=66
I (7007) esp32_uart_bridge: RX TEL: t_ms=6700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=67
I (7107) esp32_uart_bridge: RX TEL: t_ms=6800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=68
I (7207) esp32_uart_bridge: RX TEL: t_ms=6900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=69
I (7307) esp32_uart_bridge: RX TEL: t_ms=7000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=70
I (7407) esp32_uart_bridge: RX TEL: t_ms=7100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=71
I (7507) esp32_uart_bridge: RX TEL: t_ms=7200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=72
I (7607) esp32_uart_bridge: RX TEL: t_ms=7300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=73
I (7707) esp32_uart_bridge: RX TEL: t_ms=7400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=74
I (7807) esp32_uart_bridge: RX TEL: t_ms=7500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=75
I (7907) esp32_uart_bridge: RX TEL: t_ms=7600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=76
I (8007) esp32_uart_bridge: RX TEL: t_ms=7700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=77
I (8107) esp32_uart_bridge: RX TEL: t_ms=7800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=78
I (8207) esp32_uart_bridge: RX TEL: t_ms=7900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=79
I (8307) esp32_uart_bridge: RX TEL: t_ms=8000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=80
I (8407) esp32_uart_bridge: RX TEL: t_ms=8100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=81
I (8507) esp32_uart_bridge: RX TEL: t_ms=8200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=82
I (8607) esp32_uart_bridge: RX TEL: t_ms=8300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=83
I (8707) esp32_uart_bridge: RX TEL: t_ms=8400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=84
I (8807) esp32_uart_bridge: RX TEL: t_ms=8500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=85
I (8907) esp32_uart_bridge: RX TEL: t_ms=8600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=86
I (9007) esp32_uart_bridge: RX TEL: t_ms=8700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=87
I (9107) esp32_uart_bridge: RX TEL: t_ms=8800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=88
I (9207) esp32_uart_bridge: RX TEL: t_ms=8900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=89
I (9307) esp32_uart_bridge: RX TEL: t_ms=9000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=90
I (9407) esp32_uart_bridge: RX TEL: t_ms=9100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=91
I (9507) esp32_uart_bridge: RX TEL: t_ms=9200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=92
I (9607) esp32_uart_bridge: RX TEL: t_ms=9300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=93
I (9707) esp32_uart_bridge: RX TEL: t_ms=9400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=94
I (9807) esp32_uart_bridge: RX TEL: t_ms=9500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=95
I (9907) esp32_uart_bridge: RX TEL: t_ms=9600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=96
I (10007) esp32_uart_bridge: RX TEL: t_ms=9700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=97
I (10107) esp32_uart_bridge: RX TEL: t_ms=9800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=98
I (10207) esp32_uart_bridge: RX TEL: t_ms=9900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=99
I (10307) esp32_uart_bridge: RX TEL: t_ms=10000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=100
I (10407) esp32_uart_bridge: RX TEL: t_ms=10100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=101
I (10507) esp32_uart_bridge: RX TEL: t_ms=10200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=102
I (10607) esp32_uart_bridge: RX TEL: t_ms=10300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=103
I (10707) esp32_uart_bridge: RX TEL: t_ms=10400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=104
I (10807) esp32_uart_bridge: RX TEL: t_ms=10500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=105
I (10907) esp32_uart_bridge: RX TEL: t_ms=10600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=106
I (11007) esp32_uart_bridge: RX TEL: t_ms=10700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=107
I (11107) esp32_uart_bridge: RX TEL: t_ms=10800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=108
I (11207) esp32_uart_bridge: RX TEL: t_ms=10900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=109
I (11307) esp32_uart_bridge: RX TEL: t_ms=11000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=110
I (11407) esp32_uart_bridge: RX TEL: t_ms=11100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=111
I (11507) esp32_uart_bridge: RX TEL: t_ms=11200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=112
I (11607) esp32_uart_bridge: RX TEL: t_ms=11300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=113
I (11707) esp32_uart_bridge: RX TEL: t_ms=11400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=114
I (11807) esp32_uart_bridge: RX TEL: t_ms=11500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=115
I (11907) esp32_uart_bridge: RX TEL: t_ms=11600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=116
I (12007) esp32_uart_bridge: RX TEL: t_ms=11700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=117
I (12107) esp32_uart_bridge: RX TEL: t_ms=11800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=118
I (12207) esp32_uart_bridge: RX TEL: t_ms=11900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=119
I (12307) esp32_uart_bridge: RX TEL: t_ms=12000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=120
I (12407) esp32_uart_bridge: RX TEL: t_ms=12100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=121
I (12507) esp32_uart_bridge: RX TEL: t_ms=12200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=122
I (12607) esp32_uart_bridge: RX TEL: t_ms=12300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=123
I (12707) esp32_uart_bridge: RX TEL: t_ms=12400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=124
I (12807) esp32_uart_bridge: RX TEL: t_ms=12500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=125
I (12907) esp32_uart_bridge: RX TEL: t_ms=12600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=126
I (13007) esp32_uart_bridge: RX TEL: t_ms=12700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=127
I (13097) esp32_uart_bridge: RX TEL: t_ms=12800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=128
I (13197) esp32_uart_bridge: RX TEL: t_ms=12900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=129
I (13297) esp32_uart_bridge: RX TEL: t_ms=13000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=130
I (13397) esp32_uart_bridge: RX TEL: t_ms=13100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=131
I (13497) esp32_uart_bridge: RX TEL: t_ms=13200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=132
I (13597) esp32_uart_bridge: RX TEL: t_ms=13300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=133
I (13697) esp32_uart_bridge: RX TEL: t_ms=13400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=134
I (13797) esp32_uart_bridge: RX TEL: t_ms=13500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=135
I (13897) esp32_uart_bridge: RX TEL: t_ms=13600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=136
I (13997) esp32_uart_bridge: RX TEL: t_ms=13700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=137
I (14097) esp32_uart_bridge: RX TEL: t_ms=13800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=138
I (14197) esp32_uart_bridge: RX TEL: t_ms=13900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=139
I (14297) esp32_uart_bridge: RX TEL: t_ms=14000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=140
I (14397) esp32_uart_bridge: RX TEL: t_ms=14100 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=141
I (14497) esp32_uart_bridge: RX TEL: t_ms=14200 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=142
I (14597) esp32_uart_bridge: RX TEL: t_ms=14300 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=143
I (14697) esp32_uart_bridge: RX TEL: t_ms=14400 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=144
I (14797) esp32_uart_bridge: RX TEL: t_ms=14500 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=145
I (14897) esp32_uart_bridge: RX TEL: t_ms=14600 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=146
I (14997) esp32_uart_bridge: RX TEL: t_ms=14700 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=147
I (15097) esp32_uart_bridge: RX TEL: t_ms=14800 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=148
I (15197) esp32_uart_bridge: RX TEL: t_ms=14900 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=149
I (15297) esp32_uart_bridge: RX TEL: t_ms=15000 state=DISARMED last_seq=545713624 vx=0 w=0 left_cps=0 right_cps=0 err=0 tel_count=150
